MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
4:Del:R:5	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
5:Del:R:0	0.005301676320452362	0.014126529698550999	0.01118299453021746	0.012948086992568542	0.008659656575116343	0.013280627014673483	0.008699897574066721	0.029831373454660685	0.029227292706294906	0.02565521625402672	0.012527262745596535	0.013954021484437746	0.016921434265461003
5:Del:R:1	2.28129310874423e-05	4.253983350157424e-05	4.677839808778539e-05	3.271350879810153e-05	3.719088215131873e-05	2.9932780314390472e-05	3.318562658511498e-05	0.00024651940678304134	0.00012914676701154536	0.00010951377718536663	4.2039467914974964e-05	4.7458634761147736e-05	4.6656205555271584e-05
5:Del:R:2	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
5:Del:R:3	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
5:Del:R:4	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
5:Del:R:5	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
2:Ins:R:0	0.003003089886262618	0.005436032205061977	0.00613875629978973	0.008022384624010268	0.004366429197209765	0.0049749393918186195	0.004041973162509985	0.01731384550291985	0.014187123644216862	0.013363945920939367	0.004443544096808696	0.007278990177786516	0.007578778112085344
2:Ins:R:1	0.0010450796031519743	0.002412668089762037	0.0020821328896341133	0.003190463861788153	0.0016442871682074544	0.002467760821023921	0.0018537432005400513	0.006948972703937697	0.005869966774927314	0.00625722786454023	0.00215396980837725	0.0029774960294377205	0.003057415271112422
2:Ins:R:2	0.0008898059714250759	0.0010429377377841349	0.001182246750032445	0.001482514883001407	0.0010349605551565025	0.0015635700660214331	0.0018665745729829944	0.002699723096453341	0.002492377602871421	0.0023551935914280344	0.0014494940087977255	0.0018689455629074079	0.001543015381261199
