Sample Names	MutationTypes	ID83A	ID83B
AC_WGS_10	4:Ins:R:4	0.019196471439499214	0.9808035285605008
AC_WGS_10	4:Ins:R:5	0.0013291509881936928	0.9986708490118062
AC_WGS_10	5:Ins:R:0	0.008488174617935678	0.9915118253820644
AC_WGS_10	5:Ins:R:1	0.013076453329913702	0.9869235466700862
AC_WGS_10	5:Ins:R:2	0.000494339052965974	0.9995056609470339
AC_WGS_10	5:Ins:R:3	0.8102521857271079	0.18974781427289208
AC_WGS_10	5:Ins:R:4	0.0002069855561912774	0.9997930144438087
AC_WGS_10	5:Ins:R:5	0.000934466666484062	0.999065533333516
AC_WGS_10	2:Del:M:1	0.08558580640082306	0.914414193599177
AC_WGS_10	3:Del:M:1	0.8191181012828322	0.18088189871716773
AC_WGS_10	3:Del:M:2	0.6516591917205613	0.34834080827943875
AC_WGS_10	4:Del:M:1	0.2246277482141589	0.7753722517858411
AC_WGS_10	4:Del:M:2	0.6890720310558458	0.31092796894415414
AC_WGS_10	4:Del:M:3	0.0936404300403573	0.9063595699596427
AC_WGS_10	5:Del:M:1	1.5749877125196986e-05	0.9999842501228748
AC_WGS_10	5:Del:M:2	0.001240981952437273	0.9987590180475628
AC_WGS_10	5:Del:M:3	0.08480860007983376	0.9151913999201662
AC_WGS_10	5:Del:M:4	0.018509881330045306	0.9814901186699546
AC_WGS_10	5:Del:M:5	0.0035043519805703876	0.9964956480194297
AC_WGS_44	1:Del:C:0	1.0	0.0
AC_WGS_44	1:Del:C:1	1.0	0.0
AC_WGS_44	1:Del:C:2	1.0	0.0
AC_WGS_44	1:Del:C:3	1.0	0.0
AC_WGS_44	1:Del:C:4	1.0	0.0
AC_WGS_44	1:Del:C:5	1.0	0.0
AC_WGS_44	1:Del:T:0	1.0	0.0
AC_WGS_44	1:Del:T:1	1.0	0.0
AC_WGS_44	1:Del:T:2	1.0	0.0
AC_WGS_44	1:Del:T:3	1.0	0.0
AC_WGS_44	1:Del:T:4	1.0	0.0
AC_WGS_44	1:Del:T:5	1.0	0.0
AC_WGS_44	1:Ins:C:0	1.0	0.0
AC_WGS_44	1:Ins:C:1	1.0	0.0
AC_WGS_44	1:Ins:C:2	1.0	0.0
AC_WGS_44	1:Ins:C:3	1.0	0.0
AC_WGS_44	1:Ins:C:4	1.0	0.0
AC_WGS_44	1:Ins:C:5	1.0	0.0
AC_WGS_44	1:Ins:T:0	1.0	0.0
AC_WGS_44	1:Ins:T:1	1.0	0.0
AC_WGS_44	1:Ins:T:2	1.0	0.0
AC_WGS_44	1:Ins:T:3	1.0	0.0
AC_WGS_44	1:Ins:T:4	1.0	0.0
AC_WGS_44	1:Ins:T:5	1.0	0.0
AC_WGS_44	2:Del:R:0	1.0	0.0
AC_WGS_44	2:Del:R:1	1.0	0.0
AC_WGS_44	2:Del:R:2	1.0	0.0
AC_WGS_44	2:Del:R:3	1.0	0.0
AC_WGS_44	2:Del:R:4	1.0	0.0
AC_WGS_44	2:Del:R:5	1.0	0.0
AC_WGS_44	3:Del:R:0	1.0	0.0
AC_WGS_44	3:Del:R:1	1.0	0.0
AC_WGS_44	3:Del:R:2	1.0	0.0
AC_WGS_44	3:Del:R:3	1.0	0.0
AC_WGS_44	3:Del:R:4	1.0	0.0
AC_WGS_44	3:Del:R:5	1.0	0.0
AC_WGS_44	4:Del:R:0	1.0	0.0
AC_WGS_44	4:Del:R:1	1.0	0.0
AC_WGS_44	4:Del:R:2	1.0	0.0
AC_WGS_44	4:Del:R:3	1.0	0.0
AC_WGS_44	4:Del:R:4	1.0	0.0
AC_WGS_44	4:Del:R:5	1.0	0.0
AC_WGS_44	5:Del:R:0	1.0	0.0
AC_WGS_44	5:Del:R:1	1.0	0.0
AC_WGS_44	5:Del:R:2	1.0	0.0
AC_WGS_44	5:Del:R:3	1.0	0.0
AC_WGS_44	5:Del:R:4	1.0	0.0
AC_WGS_44	5:Del:R:5	1.0	0.0
AC_WGS_44	2:Ins:R:0	1.0	0.0
AC_WGS_44	2:Ins:R:1	1.0	0.0
AC_WGS_44	2:Ins:R:2	1.0	0.0
AC_WGS_44	2:Ins:R:3	1.0	0.0
AC_WGS_44	2:Ins:R:4	1.0	0.0
AC_WGS_44	2:Ins:R:5	1.0	0.0
AC_WGS_44	3:Ins:R:0	1.0	0.0
AC_WGS_44	3:Ins:R:1	1.0	0.0
AC_WGS_44	3:Ins:R:2	1.0	0.0
AC_WGS_44	3:Ins:R:3	1.0	0.0
AC_WGS_44	3:Ins:R:4	1.0	0.0
AC_WGS_44	3:Ins:R:5	1.0	0.0
AC_WGS_44	4:Ins:R:0	1.0	0.0
AC_WGS_44	4:Ins:R:1	1.0	0.0
AC_WGS_44	4:Ins:R:2	1.0	0.0
AC_WGS_44	4:Ins:R:3	1.0	0.0
AC_WGS_44	4:Ins:R:4	1.0	0.0
AC_WGS_44	4:Ins:R:5	1.0	0.0
AC_WGS_44	5:Ins:R:0	1.0	0.0
AC_WGS_44	5:Ins:R:1	1.0	0.0
AC_WGS_44	5:Ins:R:2	1.0	0.0
AC_WGS_44	5:Ins:R:3	1.0	0.0
AC_WGS_44	5:Ins:R:4	1.0	0.0
AC_WGS_44	5:Ins:R:5	1.0	0.0
AC_WGS_44	2:Del:M:1	1.0	0.0
AC_WGS_44	3:Del:M:1	1.0	0.0
AC_WGS_44	3:Del:M:2	1.0	0.0
AC_WGS_44	4:Del:M:1	1.0	0.0
AC_WGS_44	4:Del:M:2	1.0	0.0
AC_WGS_44	4:Del:M:3	1.0	0.0
AC_WGS_44	5:Del:M:1	1.0	0.0
AC_WGS_44	5:Del:M:2	1.0	0.0
AC_WGS_44	5:Del:M:3	1.0	0.0
AC_WGS_44	5:Del:M:4	1.0	0.0
AC_WGS_44	5:Del:M:5	1.0	0.0
AC_WGS_12	1:Del:C:0	1.0	0.0
AC_WGS_12	1:Del:C:1	1.0	0.0
AC_WGS_12	1:Del:C:2	1.0	0.0
AC_WGS_12	1:Del:C:3	1.0	0.0
AC_WGS_12	1:Del:C:4	1.0	0.0
AC_WGS_12	1:Del:C:5	1.0	0.0
AC_WGS_12	1:Del:T:0	1.0	0.0
AC_WGS_12	1:Del:T:1	1.0	0.0
AC_WGS_12	1:Del:T:2	1.0	0.0
AC_WGS_12	1:Del:T:3	1.0	0.0
AC_WGS_12	1:Del:T:4	1.0	0.0
AC_WGS_12	1:Del:T:5	1.0	0.0
AC_WGS_12	1:Ins:C:0	1.0	0.0
AC_WGS_12	1:Ins:C:1	1.0	0.0
AC_WGS_12	1:Ins:C:2	1.0	0.0
AC_WGS_12	1:Ins:C:3	1.0	0.0
AC_WGS_12	1:Ins:C:4	1.0	0.0
AC_WGS_12	1:Ins:C:5	1.0	0.0
AC_WGS_12	1:Ins:T:0	1.0	0.0
AC_WGS_12	1:Ins:T:1	1.0	0.0
AC_WGS_12	1:Ins:T:2	1.0	0.0
AC_WGS_12	1:Ins:T:3	1.0	0.0
AC_WGS_12	1:Ins:T:4	1.0	0.0
AC_WGS_12	1:Ins:T:5	1.0	0.0
AC_WGS_12	2:Del:R:0	1.0	0.0
AC_WGS_12	2:Del:R:1	1.0	0.0
AC_WGS_12	2:Del:R:2	1.0	0.0
AC_WGS_12	2:Del:R:3	1.0	0.0
AC_WGS_12	2:Del:R:4	1.0	0.0
AC_WGS_12	2:Del:R:5	1.0	0.0
AC_WGS_12	3:Del:R:0	1.0	0.0
AC_WGS_12	3:Del:R:1	1.0	0.0
AC_WGS_12	3:Del:R:2	1.0	0.0
AC_WGS_12	3:Del:R:3	1.0	0.0
AC_WGS_12	3:Del:R:4	1.0	0.0
AC_WGS_12	3:Del:R:5	1.0	0.0
AC_WGS_12	4:Del:R:0	1.0	0.0
AC_WGS_12	4:Del:R:1	1.0	0.0
AC_WGS_12	4:Del:R:2	1.0	0.0
AC_WGS_12	4:Del:R:3	1.0	0.0
AC_WGS_12	4:Del:R:4	1.0	0.0
AC_WGS_12	4:Del:R:5	1.0	0.0
AC_WGS_12	5:Del:R:0	1.0	0.0
AC_WGS_12	5:Del:R:1	1.0	0.0
AC_WGS_12	5:Del:R:2	1.0	0.0
AC_WGS_12	5:Del:R:3	1.0	0.0
AC_WGS_12	5:Del:R:4	1.0	0.0
AC_WGS_12	5:Del:R:5	1.0	0.0
AC_WGS_12	2:Ins:R:0	1.0	0.0
AC_WGS_12	2:Ins:R:1	1.0	0.0
AC_WGS_12	2:Ins:R:2	1.0	0.0
AC_WGS_12	2:Ins:R:3	1.0	0.0
AC_WGS_12	2:Ins:R:4	1.0	0.0
AC_WGS_12	2:Ins:R:5	1.0	0.0
AC_WGS_12	3:Ins:R:0	1.0	0.0
AC_WGS_12	3:Ins:R:1	1.0	0.0
AC_WGS_12	3:Ins:R:2	1.0	0.0
AC_WGS_12	3:Ins:R:3	1.0	0.0
AC_WGS_12	3:Ins:R:4	1.0	0.0
AC_WGS_12	3:Ins:R:5	1.0	0.0
AC_WGS_12	4:Ins:R:0	1.0	0.0
AC_WGS_12	4:Ins:R:1	1.0	0.0
AC_WGS_12	4:Ins:R:2	1.0	0.0
AC_WGS_12	4:Ins:R:3	1.0	0.0
AC_WGS_12	4:Ins:R:4	1.0	0.0
AC_WGS_12	4:Ins:R:5	1.0	0.0
AC_WGS_12	5:Ins:R:0	1.0	0.0
AC_WGS_12	5:Ins:R:1	1.0	0.0
AC_WGS_12	5:Ins:R:2	1.0	0.0
AC_WGS_12	5:Ins:R:3	1.0	0.0
AC_WGS_12	5:Ins:R:4	1.0	0.0
AC_WGS_12	5:Ins:R:5	1.0	0.0
AC_WGS_12	2:Del:M:1	1.0	0.0
AC_WGS_12	3:Del:M:1	1.0	0.0
AC_WGS_12	3:Del:M:2	1.0	0.0
AC_WGS_12	4:Del:M:1	1.0	0.0
AC_WGS_12	4:Del:M:2	1.0	0.0
AC_WGS_12	4:Del:M:3	1.0	0.0
AC_WGS_12	5:Del:M:1	1.0	0.0
AC_WGS_12	5:Del:M:2	1.0	0.0
AC_WGS_12	5:Del:M:3	1.0	0.0
AC_WGS_12	5:Del:M:4	1.0	0.0
AC_WGS_12	5:Del:M:5	1.0	0.0
AC_WGS_13T	1:Del:C:0	0.8465161689396261	0.15348383106037386
AC_WGS_13T	1:Del:C:1	0.011517512105023721	0.9884824878949763
AC_WGS_13T	1:Del:C:2	0.004745729979330024	0.99525427002067
AC_WGS_13T	1:Del:C:3	0.00015447526239274333	0.9998455247376072
AC_WGS_13T	1:Del:C:4	1.5518739127946137e-05	0.9999844812608721
AC_WGS_13T	1:Del:C:5	0.6076415464556275	0.3923584535443725
AC_WGS_13T	1:Del:T:0	0.8465161689396261	0.15348383106037386
AC_WGS_13T	1:Del:T:1	0.03868406149865653	0.9613159385013434
AC_WGS_13T	1:Del:T:2	0.0307621566682053	0.9692378433317947
AC_WGS_13T	1:Del:T:3	0.003835339909107131	0.9961646600908929
AC_WGS_13T	1:Del:T:4	0.04132654167026035	0.9586734583297395
AC_WGS_13T	1:Del:T:5	0.9092161148539694	0.09078388514603063
AC_WGS_13T	1:Ins:C:0	0.23261858843051417	0.7673814115694859
AC_WGS_13T	1:Ins:C:1	0.0710272388016572	0.9289727611983428
AC_WGS_13T	1:Ins:C:2	0.0394319250055497	0.9605680749944503
AC_WGS_13T	1:Ins:C:3	0.03750231126863464	0.9624976887313654
AC_WGS_13T	1:Ins:C:4	0.0029676574014670075	0.997032342598533
AC_WGS_13T	1:Ins:C:5	0.10471408242656279	0.8952859175734371
AC_WGS_13T	1:Ins:T:0	0.4958017342489858	0.5041982657510141
AC_WGS_13T	1:Ins:T:1	0.08574511180601134	0.9142548881939887
AC_WGS_13T	1:Ins:T:2	0.2514506916066544	0.7485493083933455
AC_WGS_13T	1:Ins:T:3	0.20386690422523943	0.7961330957747607
AC_WGS_13T	1:Ins:T:4	0.16042797159431083	0.839572028405689
AC_WGS_13T	1:Ins:T:5	0.9998945532519035	0.00010544674809641494
AC_WGS_13T	2:Del:R:0	0.9432262242698018	0.056773775730198144
AC_WGS_13T	2:Del:R:1	0.006919228940668006	0.9930807710593319
AC_WGS_13T	2:Del:R:2	0.009107382156504406	0.9908926178434957
AC_WGS_13T	2:Del:R:3	0.8902730581559962	0.10972694184400379
AC_WGS_13T	2:Del:R:4	0.0016048300097578252	0.9983951699902421
AC_WGS_13T	2:Del:R:5	0.9380101594852996	0.06198984051470023
AC_WGS_13T	3:Del:R:0	0.7243835678229639	0.2756164321770361
AC_WGS_13T	3:Del:R:1	0.5765456593949285	0.4234543406050714
AC_WGS_13T	3:Del:R:2	0.10298928507370156	0.8970107149262986
AC_WGS_13T	3:Del:R:3	0.8465161689396261	0.15348383106037386
AC_WGS_13T	3:Del:R:4	0.0015362204966151223	0.9984637795033849
AC_WGS_13T	3:Del:R:5	0.8465161689396261	0.15348383106037386
AC_WGS_13T	4:Del:R:0	0.2532522093032005	0.7467477906967995
AC_WGS_13T	4:Del:R:1	0.006859650878119447	0.9931403491218804
AC_WGS_13T	4:Del:R:2	0.9061400607242239	0.09385993927577614
AC_WGS_13T	4:Del:R:3	0.8465161689396261	0.15348383106037386
AC_WGS_13T	4:Del:R:4	0.8465161689396261	0.15348383106037386
AC_WGS_13T	4:Del:R:5	0.8465161689396261	0.15348383106037386
AC_WGS_13T	5:Del:R:0	0.02461796610742018	0.9753820338925798
AC_WGS_13T	5:Del:R:1	0.0014312183789873577	0.9985687816210126
AC_WGS_13T	5:Del:R:2	0.8465161689396261	0.15348383106037386
AC_WGS_13T	5:Del:R:3	0.8465161689396261	0.15348383106037386
AC_WGS_13T	5:Del:R:4	0.8465161689396261	0.15348383106037386
AC_WGS_13T	5:Del:R:5	0.8465161689396261	0.15348383106037386
AC_WGS_13T	2:Ins:R:0	0.3957179736317489	0.6042820263682512
AC_WGS_13T	2:Ins:R:1	0.0022247305643223057	0.9977752694356777
AC_WGS_13T	2:Ins:R:2	0.3904767107501344	0.6095232892498655
AC_WGS_13T	2:Ins:R:3	0.10250306520355398	0.8974969347964459
AC_WGS_13T	2:Ins:R:4	0.42319320115510456	0.5768067988448955
AC_WGS_13T	2:Ins:R:5	0.7182850717250289	0.28171492827497124
AC_WGS_13T	3:Ins:R:0	0.31799844908951735	0.6820015509104826
AC_WGS_13T	3:Ins:R:1	0.025413459269471757	0.9745865407305283
AC_WGS_13T	3:Ins:R:2	0.19556467921223863	0.8044353207877614
AC_WGS_13T	3:Ins:R:3	0.8465161689396261	0.15348383106037386
AC_WGS_13T	3:Ins:R:4	0.03539517629833392	0.964604823701666
AC_WGS_13T	3:Ins:R:5	0.3244112925659569	0.6755887074340431
AC_WGS_13T	4:Ins:R:0	0.028707589900204247	0.9712924100997958
AC_WGS_13T	4:Ins:R:1	0.001059979665183567	0.9989400203348164
AC_WGS_13T	4:Ins:R:2	0.009421856193431942	0.9905781438065681
AC_WGS_13T	4:Ins:R:3	0.8465161689396261	0.15348383106037386
AC_WGS_13T	4:Ins:R:4	0.034184973921988424	0.9658150260780116
AC_WGS_13T	4:Ins:R:5	0.0024010976111126982	0.9975989023888873
AC_WGS_13T	5:Ins:R:0	0.015245659584675898	0.9847543404153242
AC_WGS_13T	5:Ins:R:1	0.023400485554074358	0.9765995144459255
AC_WGS_13T	5:Ins:R:2	0.000893620869222581	0.9991063791307774
AC_WGS_13T	5:Ins:R:3	0.8853510294156977	0.11464897058430226
AC_WGS_13T	5:Ins:R:4	0.0003742564401702469	0.9996257435598298
AC_WGS_13T	5:Ins:R:5	0.0016886426622505243	0.9983113573377496
AC_WGS_13T	2:Del:M:1	0.14476003604584628	0.8552399639541537
AC_WGS_13T	3:Del:M:1	0.8911792436569812	0.10882075634301883
AC_WGS_13T	3:Del:M:2	0.7718522878760963	0.22814771212390367
AC_WGS_13T	4:Del:M:1	0.34379242101253144	0.6562075789874685
AC_WGS_13T	4:Del:M:2	0.8003117713700603	0.19968822862993982
AC_WGS_13T	4:Del:M:3	0.15742489295824974	0.8425751070417503
AC_WGS_13T	5:Del:M:1	2.8482201059501814e-05	0.9999715177989406
AC_WGS_13T	5:Del:M:2	0.0022419807870780748	0.997758019212922
AC_WGS_13T	5:Del:M:3	0.14352981379163132	0.8564701862083687
AC_WGS_13T	5:Del:M:4	0.03298032424670515	0.9670196757532947
AC_WGS_13T	5:Del:M:5	0.0063194750006535195	0.9936805249993463
AC_WGS_15	1:Del:C:0	1.0	0.0
AC_WGS_15	1:Del:C:1	1.0	0.0
AC_WGS_15	1:Del:C:2	1.0	0.0
AC_WGS_15	1:Del:C:3	1.0	0.0
AC_WGS_15	1:Del:C:4	1.0	0.0
AC_WGS_15	1:Del:C:5	1.0	0.0
AC_WGS_15	1:Del:T:0	1.0	0.0
AC_WGS_15	1:Del:T:1	1.0	0.0
AC_WGS_15	1:Del:T:2	1.0	0.0
AC_WGS_15	1:Del:T:3	1.0	0.0
AC_WGS_15	1:Del:T:4	1.0	0.0
AC_WGS_15	1:Del:T:5	1.0	0.0
AC_WGS_15	1:Ins:C:0	1.0	0.0
AC_WGS_15	1:Ins:C:1	1.0	0.0
AC_WGS_15	1:Ins:C:2	1.0	0.0
AC_WGS_15	1:Ins:C:3	1.0	0.0
AC_WGS_15	1:Ins:C:4	1.0	0.0
AC_WGS_15	1:Ins:C:5	1.0	0.0
AC_WGS_15	1:Ins:T:0	1.0	0.0
AC_WGS_15	1:Ins:T:1	1.0	0.0
AC_WGS_15	1:Ins:T:2	1.0	0.0
AC_WGS_15	1:Ins:T:3	1.0	0.0
AC_WGS_15	1:Ins:T:4	1.0	0.0
AC_WGS_15	1:Ins:T:5	1.0	0.0
AC_WGS_15	2:Del:R:0	1.0	0.0
AC_WGS_15	2:Del:R:1	1.0	0.0
AC_WGS_15	2:Del:R:2	1.0	0.0
AC_WGS_15	2:Del:R:3	1.0	0.0
AC_WGS_15	2:Del:R:4	1.0	0.0
AC_WGS_15	2:Del:R:5	1.0	0.0
AC_WGS_15	3:Del:R:0	1.0	0.0
AC_WGS_15	3:Del:R:1	1.0	0.0
AC_WGS_15	3:Del:R:2	1.0	0.0
AC_WGS_15	3:Del:R:3	1.0	0.0
AC_WGS_15	3:Del:R:4	1.0	0.0
AC_WGS_15	3:Del:R:5	1.0	0.0
AC_WGS_15	4:Del:R:0	1.0	0.0
AC_WGS_15	4:Del:R:1	1.0	0.0
AC_WGS_15	4:Del:R:2	1.0	0.0
AC_WGS_15	4:Del:R:3	1.0	0.0
AC_WGS_15	4:Del:R:4	1.0	0.0
AC_WGS_15	4:Del:R:5	1.0	0.0
AC_WGS_15	5:Del:R:0	1.0	0.0
AC_WGS_15	5:Del:R:1	1.0	0.0
AC_WGS_15	5:Del:R:2	1.0	0.0
AC_WGS_15	5:Del:R:3	1.0	0.0
AC_WGS_15	5:Del:R:4	1.0	0.0
AC_WGS_15	5:Del:R:5	1.0	0.0
AC_WGS_15	2:Ins:R:0	1.0	0.0
AC_WGS_15	2:Ins:R:1	1.0	0.0
AC_WGS_15	2:Ins:R:2	1.0	0.0
AC_WGS_15	2:Ins:R:3	1.0	0.0
AC_WGS_15	2:Ins:R:4	1.0	0.0
AC_WGS_15	2:Ins:R:5	1.0	0.0
AC_WGS_15	3:Ins:R:0	1.0	0.0
AC_WGS_15	3:Ins:R:1	1.0	0.0
AC_WGS_15	3:Ins:R:2	1.0	0.0
AC_WGS_15	3:Ins:R:3	1.0	0.0
AC_WGS_15	3:Ins:R:4	1.0	0.0
AC_WGS_15	3:Ins:R:5	1.0	0.0
AC_WGS_15	4:Ins:R:0	1.0	0.0
AC_WGS_15	4:Ins:R:1	1.0	0.0
AC_WGS_15	4:Ins:R:2	1.0	0.0
AC_WGS_15	4:Ins:R:3	1.0	0.0
AC_WGS_15	4:Ins:R:4	1.0	0.0
AC_WGS_15	4:Ins:R:5	1.0	0.0
AC_WGS_15	5:Ins:R:0	1.0	0.0
AC_WGS_15	5:Ins:R:1	1.0	0.0
AC_WGS_15	5:Ins:R:2	1.0	0.0
AC_WGS_15	5:Ins:R:3	1.0	0.0
AC_WGS_15	5:Ins:R:4	1.0	0.0
AC_WGS_15	5:Ins:R:5	1.0	0.0
AC_WGS_15	2:Del:M:1	1.0	0.0
AC_WGS_15	3:Del:M:1	1.0	0.0
AC_WGS_15	3:Del:M:2	1.0	0.0
AC_WGS_15	4:Del:M:1	1.0	0.0
AC_WGS_15	4:Del:M:2	1.0	0.0
AC_WGS_15	4:Del:M:3	1.0	0.0
AC_WGS_15	5:Del:M:1	1.0	0.0
AC_WGS_15	5:Del:M:2	1.0	0.0
AC_WGS_15	5:Del:M:3	1.0	0.0
AC_WGS_15	5:Del:M:4	1.0	0.0
AC_WGS_15	5:Del:M:5	1.0	0.0
AC_WGS_17	1:Del:C:0	1.0	0.0
AC_WGS_17	1:Del:C:1	1.0	0.0
AC_WGS_17	1:Del:C:2	1.0	0.0
AC_WGS_17	1:Del:C:3	1.0	0.0
AC_WGS_17	1:Del:C:4	1.0	0.0
AC_WGS_17	1:Del:C:5	1.0	0.0
AC_WGS_17	1:Del:T:0	1.0	0.0
AC_WGS_17	1:Del:T:1	1.0	0.0
AC_WGS_17	1:Del:T:2	1.0	0.0
AC_WGS_17	1:Del:T:3	1.0	0.0
AC_WGS_17	1:Del:T:4	1.0	0.0
AC_WGS_17	1:Del:T:5	1.0	0.0
AC_WGS_17	1:Ins:C:0	1.0	0.0
AC_WGS_17	1:Ins:C:1	1.0	0.0
AC_WGS_17	1:Ins:C:2	1.0	0.0
AC_WGS_17	1:Ins:C:3	1.0	0.0
AC_WGS_17	1:Ins:C:4	1.0	0.0
AC_WGS_17	1:Ins:C:5	1.0	0.0
AC_WGS_17	1:Ins:T:0	1.0	0.0
AC_WGS_17	1:Ins:T:1	1.0	0.0
AC_WGS_17	1:Ins:T:2	1.0	0.0
AC_WGS_17	1:Ins:T:3	1.0	0.0
AC_WGS_17	1:Ins:T:4	1.0	0.0
AC_WGS_17	1:Ins:T:5	1.0	0.0
AC_WGS_17	2:Del:R:0	1.0	0.0
AC_WGS_17	2:Del:R:1	1.0	0.0
AC_WGS_17	2:Del:R:2	1.0	0.0
AC_WGS_17	2:Del:R:3	1.0	0.0
AC_WGS_17	2:Del:R:4	1.0	0.0
AC_WGS_17	2:Del:R:5	1.0	0.0
AC_WGS_17	3:Del:R:0	1.0	0.0
AC_WGS_17	3:Del:R:1	1.0	0.0
AC_WGS_17	3:Del:R:2	1.0	0.0
AC_WGS_17	3:Del:R:3	1.0	0.0
AC_WGS_17	3:Del:R:4	1.0	0.0
AC_WGS_17	3:Del:R:5	1.0	0.0
AC_WGS_17	4:Del:R:0	1.0	0.0
AC_WGS_17	4:Del:R:1	1.0	0.0
AC_WGS_17	4:Del:R:2	1.0	0.0
AC_WGS_17	4:Del:R:3	1.0	0.0
AC_WGS_17	4:Del:R:4	1.0	0.0
AC_WGS_17	4:Del:R:5	1.0	0.0
AC_WGS_17	5:Del:R:0	1.0	0.0
AC_WGS_17	5:Del:R:1	1.0	0.0
AC_WGS_17	5:Del:R:2	1.0	0.0
AC_WGS_17	5:Del:R:3	1.0	0.0
AC_WGS_17	5:Del:R:4	1.0	0.0
AC_WGS_17	5:Del:R:5	1.0	0.0
AC_WGS_17	2:Ins:R:0	1.0	0.0
AC_WGS_17	2:Ins:R:1	1.0	0.0
AC_WGS_17	2:Ins:R:2	1.0	0.0
AC_WGS_17	2:Ins:R:3	1.0	0.0
AC_WGS_17	2:Ins:R:4	1.0	0.0
AC_WGS_17	2:Ins:R:5	1.0	0.0
AC_WGS_17	3:Ins:R:0	1.0	0.0
AC_WGS_17	3:Ins:R:1	1.0	0.0
AC_WGS_17	3:Ins:R:2	1.0	0.0
AC_WGS_17	3:Ins:R:3	1.0	0.0
AC_WGS_17	3:Ins:R:4	1.0	0.0
AC_WGS_17	3:Ins:R:5	1.0	0.0
AC_WGS_17	4:Ins:R:0	1.0	0.0
AC_WGS_17	4:Ins:R:1	1.0	0.0
AC_WGS_17	4:Ins:R:2	1.0	0.0
AC_WGS_17	4:Ins:R:3	1.0	0.0
AC_WGS_17	4:Ins:R:4	1.0	0.0
AC_WGS_17	4:Ins:R:5	1.0	0.0
AC_WGS_17	5:Ins:R:0	1.0	0.0
AC_WGS_17	5:Ins:R:1	1.0	0.0
AC_WGS_17	5:Ins:R:2	1.0	0.0
AC_WGS_17	5:Ins:R:3	1.0	0.0
AC_WGS_17	5:Ins:R:4	1.0	0.0
AC_WGS_17	5:Ins:R:5	1.0	0.0
AC_WGS_17	2:Del:M:1	1.0	0.0
AC_WGS_17	3:Del:M:1	1.0	0.0
AC_WGS_17	3:Del:M:2	1.0	0.0
AC_WGS_17	4:Del:M:1	1.0	0.0
AC_WGS_17	4:Del:M:2	1.0	0.0
AC_WGS_17	4:Del:M:3	1.0	0.0
AC_WGS_17	5:Del:M:1	1.0	0.0
AC_WGS_17	5:Del:M:2	1.0	0.0
AC_WGS_17	5:Del:M:3	1.0	0.0
AC_WGS_17	5:Del:M:4	1.0	0.0
AC_WGS_17	5:Del:M:5	1.0	0.0
AC_WGS_18T	1:Del:C:0	1.0	0.0
AC_WGS_18T	1:Del:C:1	1.0	0.0
AC_WGS_18T	1:Del:C:2	1.0	0.0
AC_WGS_18T	1:Del:C:3	1.0	0.0
AC_WGS_18T	1:Del:C:4	1.0	0.0
AC_WGS_18T	1:Del:C:5	1.0	0.0
AC_WGS_18T	1:Del:T:0	1.0	0.0
AC_WGS_18T	1:Del:T:1	1.0	0.0
AC_WGS_18T	1:Del:T:2	1.0	0.0
AC_WGS_18T	1:Del:T:3	1.0	0.0
AC_WGS_18T	1:Del:T:4	1.0	0.0
AC_WGS_18T	1:Del:T:5	1.0	0.0
AC_WGS_18T	1:Ins:C:0	1.0	0.0
AC_WGS_18T	1:Ins:C:1	1.0	0.0
AC_WGS_18T	1:Ins:C:2	1.0	0.0
AC_WGS_18T	1:Ins:C:3	1.0	0.0
AC_WGS_18T	1:Ins:C:4	1.0	0.0
AC_WGS_18T	1:Ins:C:5	1.0	0.0
AC_WGS_18T	1:Ins:T:0	1.0	0.0
AC_WGS_18T	1:Ins:T:1	1.0	0.0
AC_WGS_18T	1:Ins:T:2	1.0	0.0
AC_WGS_18T	1:Ins:T:3	1.0	0.0
AC_WGS_18T	1:Ins:T:4	1.0	0.0
AC_WGS_18T	1:Ins:T:5	1.0	0.0
AC_WGS_18T	2:Del:R:0	1.0	0.0
AC_WGS_18T	2:Del:R:1	1.0	0.0
AC_WGS_18T	2:Del:R:2	1.0	0.0
AC_WGS_18T	2:Del:R:3	1.0	0.0
AC_WGS_18T	2:Del:R:4	1.0	0.0
AC_WGS_18T	2:Del:R:5	1.0	0.0
AC_WGS_18T	3:Del:R:0	1.0	0.0
AC_WGS_18T	3:Del:R:1	1.0	0.0
AC_WGS_18T	3:Del:R:2	1.0	0.0
AC_WGS_18T	3:Del:R:3	1.0	0.0
AC_WGS_18T	3:Del:R:4	1.0	0.0
AC_WGS_18T	3:Del:R:5	1.0	0.0
AC_WGS_18T	4:Del:R:0	1.0	0.0
AC_WGS_18T	4:Del:R:1	1.0	0.0
AC_WGS_18T	4:Del:R:2	1.0	0.0
AC_WGS_18T	4:Del:R:3	1.0	0.0
AC_WGS_18T	4:Del:R:4	1.0	0.0
AC_WGS_18T	4:Del:R:5	1.0	0.0
AC_WGS_18T	5:Del:R:0	1.0	0.0
AC_WGS_18T	5:Del:R:1	1.0	0.0
AC_WGS_18T	5:Del:R:2	1.0	0.0
AC_WGS_18T	5:Del:R:3	1.0	0.0
AC_WGS_18T	5:Del:R:4	1.0	0.0
AC_WGS_18T	5:Del:R:5	1.0	0.0
AC_WGS_18T	2:Ins:R:0	1.0	0.0
AC_WGS_18T	2:Ins:R:1	1.0	0.0
