MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
3:Ins:R:5	0.00036837509358506927	0.0002684424811376689	0.0004373620943347526	0.0005548682281383349	0.0006304614446258377	0.0006632001204201424	0.0009390335728150701	0.0005009410446438127	0.00039956622713867556	0.0004127276281009234	0.00040186073367691564	0.0007176038443013191	0.0010499856315144915	0.00048016102359424136	0.000568384668071584
4:Ins:R:0	0.0007689121454036465	0.0005540519318314038	0.001339351064166068	0.0007165193790175429	0.002272266244022961	0.0015650315591539206	0.003713146267314938	0.0006127121009902579	0.00072767459435579	0.0019320958005791418	0.0014954072740661077	0.004601292768626696	0.0019042252451816819	0.0015445209379117805	0.0011466515583183714
4:Ins:R:1	0.001638231108823883	0.0015734564791335002	0.002125813943204576	0.002249047338931247	0.003062898029791331	0.002416514966370952	0.005953688959240123	0.0022355550774772128	0.0025775312179924783	0.0033454235768330814	0.0039837270359535815	0.004901581705366119	0.004628702293415053	0.0023705199589290097	0.00270332729328633
4:Ins:R:2	7.725028543995885e-05	6.141468719617647e-05	0.0001449773473179855	0.00010946158929867919	0.00019518600805846457	0.00020407510832404525	0.00014264742080816122	7.973811543709471e-05	0.00010158096630578009	0.00017217183437147232	0.0001732678976111462	0.000442989662312844	0.00025872570662912513	0.00014601445689735887	0.0001730982429304667
4:Ins:R:3	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
4:Ins:R:4	4.59952619494978e-05	5.757516137759955e-05	0.00017533973704062528	0.00015805759328166858	0.0002810893921244865	0.0003068105247195506	0.0001810228143076161	0.00010062707419465362	6.0922847887690435e-05	8.56154523383673e-05	9.279834822092478e-05	0.0004176151810640322	0.0005998456476288957	0.00012616080312289563	0.00014052345888254786
4:Ins:R:5	0.00029213520111419985	0.00019628756722435309	0.00024371200736773727	0.00025983492894984984	0.00037754950042006197	0.0003111570898171721	0.0012213996631050912	0.00023308641792204555	0.00019567700147461885	0.0004548267914959837	0.00031533339047710177	0.0007438288131591403	0.00040451362279151314	0.00037245937370225263	0.00036573845761516646
5:Ins:R:0	0.0015734748930513274	0.0008834144621555265	0.002148322848998944	0.001692591873783572	0.0025545425971387693	0.002720602322155455	0.01130110368905765	0.0016578635724448178	0.0013126602072653032	0.0032664778620557283	0.002759051493644157	0.006391336970655383	0.004849491353991577	0.0020849793327593004	0.0021620874419006936
5:Ins:R:1	0.001884979571704457	0.0016086639652770512	0.0032121418945858507	0.004242016203248244	0.00497967936303246	0.006145550062992337	0.014932906529602347	0.002875084674426019	0.0022522099179036973	0.003836481755335411	0.002993789827705983	0.009044527851016185	0.012617486289031112	0.0036222614714985406	0.004341677141259952
5:Ins:R:2	4.450671960447014e-05	2.1912766865351226e-05	8.496764224757225e-05	0.00011262096734942408	0.0001218522945567174	0.00016226348975401607	7.071070206957059e-05	6.749096814535168e-05	4.7161728156330145e-05	5.1366839403673566e-05	5.74639421526937e-05	0.00016115587016762267	0.00030131432152223886	0.0001482175670527167	0.00012624653925802113
5:Ins:R:3	1.9153734848200676e-05	1.8671308466345286e-05	3.5184431214846065e-05	5.399423972784023e-05	7.208753745232779e-05	8.964433749263351e-05	2.1745698528728776e-05	4.0095787038621146e-05	3.421726388300013e-05	2.440776004456361e-05	3.188957957840851e-05	8.211694494105506e-05	0.00020310812097331147	5.743516137353312e-05	3.513777772680925e-05
5:Ins:R:4	2.9051046016143753e-05	3.891219638681264e-05	3.622687983549071e-05	3.773317066112902e-05	3.905188625763454e-05	4.000703000412852e-05	0.0010224455693595483	3.464855210999522e-05	3.402568977057632e-05	8.683796349868437e-05	4.840901261845057e-05	0.00011840221440033033	7.19720434442215e-05	7.526774043401573e-05	4.728583875315759e-05
5:Ins:R:5	2.8473043093618416e-05	4.759957415497798e-05	5.489879295014344e-05	4.8595686990103854e-05	7.837859316804229e-05	5.717663643403192e-05	3.0766564129762526e-05	5.3710522687146216e-05	3.346293758729255e-05	5.8854057850322205e-05	5.1064620457124776e-05	9.340356768493617e-05	0.00011105116735067774	4.1825079465564825e-05	6.310584640323674e-05
2:Del:M:1	0.0030012392672416634	0.002492729609440122	0.0053187359760766915	0.0051674527114849095	0.007254272931261475	0.00794874565034522	0.016684340242444837	0.0041941169709478286	0.002819947271768174	0.005659699797718805	0.004086233380047286	0.011981439215739702	0.013185494417141144	0.006057059191852568	0.005141310999144935
3:Del:M:1	0.009415692577539127	0.009083326267793193	0.01767450884966832	0.011352121380590314	0.020164615621920155	0.016348402089428248	0.008416461177412451	0.010881949726266021	0.008791493253229163	0.012915594063804495	0.01085087039088697	0.021152535162732192	0.01987777684278282	0.01529699872452445	0.01318193832621045
3:Del:M:2	0.002131622816530383	0.0019158081410008201	0.004424214658429177	0.003481508351970851	0.004512514832239991	0.004402583481967324	0.0016265590298624418	0.0029025965889591028	0.0023469031495014286	0.003732269670540889	0.003716362667053192	0.00594446695615964	0.00620377189198135	0.004501087789500031	0.004442128542484351
4:Del:M:1	0.0020758035060230566	0.0016702414335862783	0.002840928179846622	0.00469932373210374	0.0034094525173036664	0.0051745534950229394	0.0021365476047632945	0.004160340188725262	0.001995356893354567	0.002446319638210806	0.0023769911382337467	0.0037404291896098365	0.008060492235151293	0.004082304891866531	0.004178098307690621
4:Del:M:2	0.002300321622297356	0.0019034377972705898	0.0038006575081883606	0.002903814080527539	0.0035003476252545313	0.004594305627593404	0.003619432242201428	0.0024115772614304444	0.002435484956094305	0.0025201614391918157	0.002718187785049114	0.004841733535416336	0.005919507428226676	0.0034531078701351935	0.0036110796611787534
4:Del:M:3	0.00032545281850662836	0.0003055484719690954	0.0005721415044416268	0.000673894846780893	0.0005839208225465365	0.0004439187331437896	0.0008808843819155221	0.0006194382972900171	0.0002952666273045617	0.000583486240272685	0.0005929583142549519	0.0009124540349780048	0.0013210693056048598	0.0005660348350628861	0.0007322803644136933
5:Del:M:1	0.004555623015449747	0.0033274650464913923	0.007810979467425586	0.008257804413057852	0.00873751394755147	0.011810807572244838	0.022434656104982128	0.007066540853717159	0.0045349988436674555	0.008678610909982953	0.007793209680166027	0.01565478771165793	0.019407983281229245	0.0086800263276056	0.007826741785928399
5:Del:M:2	0.0019784290655421406	0.001369406201716779	0.002888133155043973	0.002453201140807903	0.0044904467521850065	0.00513246642409349	0.005322454771491891	0.0024246878667375975	0.002250283665023674	0.002927243370050384	0.0030575986258919888	0.007564226412826508	0.006972310383297403	0.0031680970603567313	0.0027061243125749003
5:Del:M:3	0.0008568941649420294	0.0005091617838770183	0.001390378568925537	0.0011262322526899384	0.0016826073852227248	0.0017543719796607273	0.0010622040603423916	0.0009532678866493787	0.0009169907354458866	0.001141483075750322	0.0012534225210647759	0.0021608734362280504	0.0024266424655719145	0.0014027199919112757	0.0012346323389949222
5:Del:M:4	0.00019064575163262715	0.0001263059934862723	0.00031188805112356054	0.000202352747620063	0.000332535109562754	0.00036556371914839547	0.00018130098253895367	0.00029514095612475	0.0001587614340999674	0.00036841459085518657	0.0003257232178767912	0.0006985083551164198	0.00044956246597896925	0.00035217799766679186	0.0003085905955675734
5:Del:M:5	0.0001908905072061475	0.00015011334818815304	0.0002992980312010897	0.0003284408374812626	0.0002392256396726753	0.00039137748316100664	0.0002572156907105437	0.0002913681178413716	0.00017843175368412273	0.00029167799810221357	0.00026065960962108	0.00037412945904305575	0.0007460497983369736	0.00038084121075492386	0.0003046039412556089
