MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
3:Ins:R:2	3.5454132396731175e-05	0.0003051910077733968	0.00013356394847876236	0.000270834289151757	0.0002752064869379477	0.0007807271981711192	0.0005345312787015754	0.00022100189440992047	0.00040658427313795673
3:Ins:R:3	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
3:Ins:R:4	7.412072943180983e-06	6.579146694867183e-05	1.581953991597054e-05	6.379104806145579e-05	2.7586893285394002e-05	3.7677220120863626e-05	4.444559435373933e-05	3.51808921320717e-05	5.909654541847317e-05
3:Ins:R:5	0.00014120535459041268	0.0006018562033092489	0.00022054494481660539	0.0004854369410809453	0.00035301217803274684	0.0009943825584372223	0.0007521403069472432	0.00047945662646009843	0.0006114285702598003
4:Ins:R:0	0.0003168335204458062	0.0011017759157348319	0.0005914935524638864	0.0008963362441223028	0.0015212310487687972	0.0034569621608761254	0.004868010243836977	0.0010496514176674303	0.0016223461736745342
4:Ins:R:1	0.0007254090685181382	0.0022034475943962127	0.0009404182380311693	0.0025959634518217547	0.004442196970644726	0.006405761295349764	0.00485008333325784	0.002356116682601879	0.0029363613342384505
4:Ins:R:2	3.115467264174399e-05	8.853078192299323e-05	7.012321994135795e-05	0.00013380507499783097	0.0001837809913603422	0.00019786510729900123	0.0004002286763411788	0.00015434202493531647	0.00016151429497984594
4:Ins:R:3	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
4:Ins:R:4	3.52147599161812e-05	9.187470531444183e-05	0.00010718344334901789	8.320079685831447e-05	8.81975089788152e-05	0.00032685964621285534	0.0007188957633900965	0.00010257028283849723	0.00021351403354226035
4:Ins:R:5	6.807684761393873e-05	0.0003275319052976496	0.0001480453077914046	0.00029727169281491004	0.0003462734710598544	0.0011618645619576255	0.0005980433594802301	0.0002903149827108803	0.00044536263248528754
